D,p,dKthr,A
1.888326e-09,1.1841396,7.218533,56.98135
1.7979631e-09,1.2448297,6.9844275,72.427444
1.9756883e-09,1.1683686,6.786228,62.884705
2.1154896e-09,1.2681572,7.191753,65.02283
1.1749082e-09,1.1876185,7.459634,74.812195
2.0745228e-09,1.1808044,7.3131886,71.51475
2.1360105e-09,1.1380789,7.127631,78.238335
2.9076968e-09,1.2590543,6.8437147,72.28786
2.2491007e-09,1.2328272,7.020798,74.57626
1.4027571e-09,1.1244016,7.1491213,79.55102
2.2896631e-09,1.2265637,6.9764566,68.118454
1.9932263e-09,1.177242,8.342887,73.43864
1.5829097e-09,1.2383308,7.886244,64.31993
2.0550275e-09,1.2007946,7.419941,85.62648
1.0124357e-09,1.2741463,7.4195905,72.950134
2.7780405e-09,1.2335511,7.323814,75.849106
1.9528503e-09,1.1764966,6.94718,77.865486
1.6628267e-09,1.2636435,7.255791,72.470474
2.8484126e-09,1.2161478,7.179448,76.61845
2.330722e-09,1.1841017,6.8992963,69.046326
7.0627687e-10,1.1961011,7.5019813,71.8138
1.8942794e-09,1.2300649,6.6730037,69.376396
2.3291535e-09,1.1887568,7.0583076,78.72633
1.5296638e-09,1.1914147,6.8939905,74.26586
2.6831128e-09,1.2737808,7.574661,62.34737
3.6791752e-09,1.1277322,7.994601,67.93836
2.9955569e-10,1.2858578,7.7249603,79.081505
1.7718054e-09,1.1661147,7.573964,75.84719
2.3941173e-09,1.2383597,6.6827393,79.05865
2.4850761e-09,1.164859,7.266998,75.06287
1.8563464e-09,1.1907508,7.135585,80.83791
-8.0213024e-11,1.2671022,6.8853316,68.64805
1.7276591e-09,1.2156825,7.2099175,72.03075
2.243452e-09,1.2248096,6.812999,84.03502
1.959328e-09,1.2088333,7.773888,64.87481
2.7348e-09,1.1635602,7.803798,73.230316
1.9682351e-09,1.19784,6.057881,75.45038
1.5636692e-09,1.2276073,6.4251156,71.30389
2.3872575e-09,1.1670359,6.6905026,69.448715
2.0184423e-09,1.2453024,6.3082924,79.483
6.819964e-10,1.1116993,7.2297506,87.90418
8.520124e-10,1.1348761,7.4202914,82.04637
1.580985e-09,1.2526623,6.6357713,79.30579
2.9995901e-09,1.2488879,7.264171,83.17302
1.5998544e-09,1.2170116,7.1250334,73.45114
1.9217559e-09,1.2973075,6.6505346,68.02478
1.5101981e-09,1.2145706,7.8325353,83.60002
2.4874558e-09,1.109892,7.36916,69.28938
2.3246631e-09,1.1763723,7.5812745,76.72995
1.9258992e-09,1.253278,8.016323,78.176186
1.6106909e-09,1.2471944,7.40874,64.57772
1.1440465e-09,1.2272291,6.7816267,67.5942
1.5952621e-09,1.2331668,6.9913163,76.4884
2.5471893e-09,1.2700335,8.006785,76.68183
1.3603284e-09,1.206527,7.2004633,74.57156
8.7756047e-10,1.2848635,6.6681743,77.09625
3.1864882e-09,1.1867665,7.0824695,65.12917
1.1073961e-09,1.2282437,6.206589,70.85746
2.6731997e-09,1.2746456,7.056464,72.10014
1.8369483e-09,1.284927,7.55851,68.166115
1.3286195e-09,1.1917863,6.8602085,75.210976
1.917264e-09,1.2321918,7.640369,71.611145
2.5955535e-09,1.2028707,8.24572,74.17916
1.5414083e-09,1.1960976,7.6128044,77.30244
4.1187156e-09,1.2484885,7.4602103,69.80351
1.5593288e-09,1.1894295,6.678655,76.69804
2.2781093e-09,1.2590214,7.2126327,69.098854
1.1233307e-09,1.2081118,7.2503114,84.09699
2.360947e-09,1.2952633,7.0358763,78.72135
1.7592241e-09,1.2378951,7.376091,66.69659
2.232065e-09,1.2101521,6.6400623,83.282814
2.24665e-09,1.2104248,7.0768204,65.77944
2.1161197e-09,1.2062908,7.017305,75.19529
2.166012e-09,1.2118198,7.3223376,76.95196
1.9413824e-09,1.1716202,7.4007154,76.83778
3.6263195e-09,1.142024,6.7583146,82.760994
2.2192066e-09,1.1622658,7.317299,80.248344
1.7349419e-09,1.2098993,7.364898,68.994354
1.4971343e-09,1.1698834,6.573122,77.04324
2.458566e-09,1.1768099,7.2086306,79.274284
2.8472722e-09,1.1826627,7.2648854,82.56601
2.2058e-09,1.1965034,7.4209604,77.316696
1.7226699e-09,1.1497879,6.9983397,70.96251
1.7941268e-09,1.1251057,7.362131,69.46072
1.3623777e-09,1.2919409,8.602622,76.73401
3.1528034e-09,1.1286854,8.175543,65.553185
1.104347e-09,1.2253987,7.5339108,79.153946
4.3990216e-09,1.1816732,7.389622,78.97649
2.8846607e-09,1.1836581,7.4657984,79.35247
2.3719822e-09,1.21084,7.1067767,67.39139
1.5823185e-09,1.243725,6.943608,79.85187
2.333048e-09,1.2048548,7.7362795,73.638794
2.5520221e-09,1.1143669,7.8416033,63.75998
1.0351721e-09,1.1812533,8.276378,79.44704
2.069897e-09,1.1524289,6.7517076,84.3793
1.0207666e-09,1.2304994,7.266832,81.71846
9.657204e-10,1.3267537,7.081521,76.5742
3.5067325e-09,1.2195283,8.500897,84.16294
5.940225e-10,1.2355577,6.982373,73.549515
2.617048e-09,1.2668103,7.6019073,84.4274
2.0500428e-09,1.1760114,6.948283,74.49729
1.131295e-09,1.2223284,7.4350605,77.566505
2.3644229e-09,1.2466015,6.830046,67.17503
5.205565e-10,1.2455099,7.9453535,75.127525
1.9595483e-09,1.1636822,7.265456,77.53
2.3362923e-09,1.1660945,6.4806504,79.427
2.1767048e-09,1.1043856,7.7199054,70.259445
1.8877166e-09,1.2820915,8.057077,69.36665
1.6287616e-09,1.1563214,7.3538647,70.34078
1.8172961e-09,1.2294838,6.4819407,74.01302
2.5150622e-09,1.2065696,8.145232,78.204605
2.7803442e-09,1.1596806,7.417586,75.65417
1.6666063e-09,1.3124809,7.064978,73.35929
2.2429851e-09,1.2226096,7.382948,75.23703
2.2120656e-09,1.2016393,7.519943,69.15819
1.993957e-09,1.176281,6.781241,75.44096
3.289397e-09,1.1978015,7.5351343,74.641205
1.7522097e-09,1.1950712,7.4194517,76.34124
8.7091606e-10,1.1198157,7.8009386,67.2623
8.036326e-10,1.1718355,7.7520046,80.00816
2.0586846e-09,1.160999,7.1529455,79.81617
2.6162539e-09,1.1156619,7.095883,75.78732
2.7864715e-09,1.2271833,7.277673,76.48645
2.1085862e-09,1.1661699,7.8310957,68.586044
1.978013e-09,1.2689015,7.5226007,76.68915
2.402208e-09,1.203185,6.966129,73.45624
1.7012892e-09,1.2951273,6.6282735,72.913055
2.614019e-09,1.2475384,7.3036695,77.31482
1.8339621e-09,1.1063447,7.3517585,68.966255
3.588908e-09,1.1473283,7.153317,82.18909
2.4568587e-09,1.2007302,7.1518784,77.608734
2.104442e-09,1.1923733,7.3579235,72.03583
3.2951812e-09,1.201835,7.222477,83.85967
3.6594359e-09,1.2079698,7.659921,67.980095
1.7306925e-09,1.3181751,7.4382186,78.90552
2.4157905e-09,1.1331848,7.1233897,71.83178
2.6303293e-09,1.060957,7.102732,77.97147
2.062866e-09,1.1837616,6.4567986,82.766304
2.4513191e-09,1.2121071,7.4141145,70.913216
2.8709055e-09,1.1968733,6.654891,77.63968
1.7959861e-09,1.1684488,7.4368715,67.05908
2.664089e-09,1.186229,6.6830864,81.742386
1.2052802e-09,1.1206491,7.6507955,79.940796
1.1401264e-09,1.2147367,6.4409113,67.753006
2.1428073e-09,1.2341259,7.6512256,66.8092
1.2567176e-09,1.3378979,6.7711105,76.02406
1.3492234e-09,1.0812651,6.93421,70.95566
2.3506481e-09,1.1585342,5.9765773,78.36113
2.1982918e-09,1.2683284,7.0166144,70.69348
1.8462087e-09,1.1011671,7.9039564,75.664246
1.2431959e-09,1.214391,6.6534147,79.073135
1.6149863e-09,1.2662535,7.5608373,69.3721
1.5880659e-09,1.0591009,7.4373956,70.26709
1.7873656e-09,1.1448803,7.113943,74.98752
2.7362377e-09,1.1946458,8.197872,79.3316
1.0085053e-09,1.2368745,6.654717,71.98688
5.8979754e-10,1.2204072,6.407848,64.20987
1.6336533e-09,1.3165969,8.031977,65.984604
3.6086014e-09,1.2314563,6.739041,88.28555
2.146876e-09,1.1940142,6.483109,77.290375
1.7321309e-09,1.1943918,7.2586293,72.73764
1.9346533e-09,1.2356505,7.1186795,76.8321
2.6234301e-09,1.1256374,7.521359,78.37958
1.3489101e-09,1.2438287,6.27781,68.672615
4.023168e-09,1.1492364,7.259071,78.79831
3.0968654e-09,1.1531695,7.307784,80.03398
2.3778295e-09,1.1973085,6.7256455,66.42222
3.2733298e-09,1.327105,6.7075205,79.77558
1.6894024e-09,1.100957,7.984227,76.57805
2.2258766e-09,1.3081478,7.2918706,68.813034
3.8468033e-09,1.1490717,7.4803104,75.45594
2.1695554e-09,1.1894721,6.450619,69.935585
1.6705107e-09,1.1740069,7.0032477,70.338936
3.267215e-09,1.2501295,8.259517,69.99466
2.3879287e-09,1.194576,7.6156387,67.52558
1.1926793e-09,1.1574607,6.525482,84.786385
1.6837602e-09,1.2075976,7.6149483,71.69963
2.9868135e-09,1.1959988,6.6840243,74.26176
1.6754013e-09,1.2262115,7.798405,78.14531
2.0903865e-09,1.2408761,7.8796334,74.942764
1.1167084e-09,1.0630777,7.8511724,82.80603
1.9523327e-09,1.2242601,7.5662794,73.54009
2.3717883e-09,1.2855191,7.160184,65.70057
8.0497914e-10,1.1132731,6.996073,78.21929
2.1656452e-09,1.2154493,7.8433056,79.21468
2.6877036e-09,1.2910776,7.590303,60.209435
3.3897092e-09,1.2542307,7.132747,71.91523
2.8389713e-09,1.1675621,7.168014,69.34109
1.7279103e-09,1.2365674,7.392846,71.997734
1.8775628e-09,1.1874366,8.115144,74.327415
3.0432852e-09,1.1719604,7.031635,75.93506
2.7938982e-09,1.2597669,7.9277124,67.638466
1.3099689e-09,1.2394755,7.593097,63.82786
1.8082846e-09,1.2745103,7.7784905,74.07018
1.6109954e-09,1.1997504,7.327547,69.96828
2.1397122e-09,1.2806048,7.2651114,78.850815
1.7760128e-10,1.1613134,7.7723703,67.84948
9.81963e-10,1.2158542,6.9865,67.518974
2.8689235e-09,1.2730755,7.37447,71.64418
2.568899e-09,1.3278878,7.60403,80.18849
1.3507653e-09,1.1346545,7.6976867,75.0933
4.186658e-09,1.2725642,7.2556353,74.62062
1.4061209e-09,1.2993894,6.2963934,78.14646
1.9996789e-09,1.2361261,7.3272214,81.67242
2.33505e-09,1.18586,7.8801546,69.757484
2.8929925e-09,1.3205041,7.3863664,83.67347
2.3683047e-09,1.1661577,6.8246517,74.00767
2.084156e-09,1.2030151,6.5218472,72.69575
1.2646947e-09,1.1578556,7.624655,66.527596
3.5946595e-09,1.2303143,6.8822837,78.31984
2.3641475e-09,1.1944547,8.444932,74.68005
1.3009464e-09,1.1197417,7.5206,69.04371
3.1652507e-09,1.1019522,7.0323052,68.130775
6.8878847e-10,1.2689612,6.0243053,72.65108
1.3292956e-09,1.1818328,7.490553,77.47151
1.7214895e-09,1.2510926,6.813276,84.002205
1.7030929e-09,1.1571277,7.6178193,74.8627
1.8125647e-09,1.2294503,6.6253905,72.25509
2.215954e-09,1.1443471,6.733641,75.13251
2.9576155e-09,1.2209148,6.4988675,86.736244
1.0291931e-09,1.2414367,7.632682,75.36964
1.0414946e-09,1.2181967,6.9713025,80.91138
2.2132993e-09,1.1874563,7.4455976,72.567406
1.4992121e-09,1.2681658,7.009875,65.73718
1.3316748e-09,1.1689329,7.348615,75.643105
2.733215e-09,1.3038306,7.2156453,78.583244
1.6477886e-09,1.1842327,7.654243,64.90419
2.2399742e-09,1.1797879,6.54253,75.781654
2.0435378e-09,1.095155,7.1641235,74.79036
1.5567975e-09,1.0769916,7.5402246,75.20951
2.278392e-09,1.1535805,6.490022,76.47181
2.8626062e-09,1.2372401,6.773426,70.17433
7.004073e-10,1.2486877,7.6232386,72.62553
5.4643473e-10,1.1283662,7.165102,76.93805
3.3863048e-09,1.1140201,7.280219,70.79416
2.133138e-09,1.1243203,6.915894,74.84614
2.3425055e-09,1.2289375,6.397104,74.70573
1.967363e-09,1.1362444,6.5000925,78.44695
2.4227238e-09,1.1827649,7.342365,78.10409
1.2006768e-09,1.220211,6.8417916,72.96154
2.1094513e-09,1.261233,7.1459384,73.41325
2.6118192e-09,1.1784991,7.2834864,71.2382
1.5853269e-09,1.191631,7.4490666,76.56911
2.2691276e-09,1.3555007,6.790784,66.1336
1.7448409e-09,1.1852072,7.3148007,71.58884
1.7694194e-09,1.2967252,6.870498,81.68063
2.881796e-09,1.2366742,7.5364585,74.366455
8.345571e-10,1.2470069,7.4053173,68.424774
2.1962667e-09,1.1912829,7.664974,83.6693
2.4817792e-09,1.204881,6.974482,73.86431
1.4795957e-09,1.1916977,7.467289,68.374
1.492437e-09,1.2317322,6.553501,83.097305
1.6300553e-09,1.1706192,6.955713,71.14654
1.5947589e-09,1.2895687,6.586585,71.57614
2.7355969e-09,1.2937379,6.756736,80.89568
1.0660411e-09,1.2080872,6.5670176,78.95841
2.6242633e-09,1.1878333,7.285614,77.94819
3.4190614e-10,1.2271295,7.0464144,70.05945
2.4089424e-09,1.1612511,7.4305773,80.75174
3.2442398e-09,1.2256428,7.15168,75.83248
2.8510125e-09,1.259862,6.763359,62.284527
3.053357e-09,1.1829507,6.457819,75.38049
2.3795887e-09,1.2842865,6.5625386,69.22351
2.3178066e-09,1.2226204,7.476746,71.92809
4.1406616e-09,1.2826711,6.7605367,73.268425
1.5219885e-09,1.1414589,8.204282,73.399086
1.660635e-10,1.1626168,6.6231728,68.65139
1.1129786e-09,1.192823,7.5858235,79.45016
1.4953854e-09,1.1994638,7.093193,77.74028
2.0040554e-09,1.1999958,8.360179,70.21924
2.5736662e-09,1.2500187,6.89804,76.77006
1.7576832e-09,1.2395244,7.2290373,72.370155
1.6748041e-09,1.2390451,7.2058835,78.097565
1.4497202e-09,1.1581808,8.037869,83.975
1.9195217e-09,1.2051347,6.772399,69.10805
1.5743443e-09,1.1775854,6.478775,76.85124
2.2177262e-09,1.2109395,6.8841133,75.97386
1.3228347e-09,1.1448168,6.924583,81.30764
2.493333e-09,1.1209737,6.8271627,73.235634
1.7264484e-09,1.170777,6.878736,70.10636
2.139288e-09,1.2249264,7.3037195,68.48753
2.2449793e-09,1.1282959,7.401477,75.319305
2.9983456e-09,1.242549,5.7234445,74.058876
6.169995e-10,1.2566307,7.8048534,74.54048
1.2181147e-09,1.2999861,7.241007,78.23062
2.3555629e-09,1.2104703,6.8807073,82.57226
2.3469666e-09,1.1662953,6.9203305,73.83644
6.963721e-10,1.1097351,7.0291567,67.5886
6.747136e-10,1.2652109,6.421741,73.3509
3.4186742e-09,1.1265994,7.4284515,74.87974
1.5944243e-09,1.1720272,6.681631,67.41251
1.0297306e-09,1.2065418,7.304609,64.19436
3.37988e-09,1.2601777,7.37429,82.65333
1.2936817e-09,1.2277689,6.619807,77.377945
3.2826153e-09,1.2095706,6.888562,70.64724
2.1884374e-09,1.1845689,7.0017433,82.64363
3.130928e-09,1.2041646,7.9862075,76.886116
2.3524425e-09,1.1726884,7.5201077,77.4197
1.89666e-09,1.1927271,7.5804787,70.54455
2.7912215e-09,1.242854,6.781027,76.38402
1.7420387e-09,1.1987262,6.7916594,69.15948
2.7113956e-09,1.2537789,8.019154,79.13207
2.1386126e-09,1.2572266,7.294954,79.42112
1.0001923e-09,1.1735767,7.4885817,79.86546
9.561931e-10,1.1836773,7.0022917,70.320114
1.4747804e-09,1.2648103,7.115288,65.38987
1.8498386e-09,1.1847752,6.7244053,68.56631
3.1731109e-09,1.190226,7.0104766,74.06568
6.9882616e-10,1.2179657,6.8027987,79.91076
1.500303e-09,1.1888934,6.608616,73.35743
1.8252819e-09,1.216939,6.6315436,72.59544
3.490156e-09,1.2305613,7.316478,74.15173
1.820794e-09,1.3135946,6.856737,67.0239
8.9377383e-10,1.2113888,7.6833916,70.428795
3.1035832e-09,1.164807,7.3159747,70.49972
3.89424e-09,1.2977488,6.927382,75.57441
3.662655e-09,1.1953989,7.628169,77.399445
1.3784911e-09,1.2648368,7.524239,71.42335
1.4133753e-09,1.3035921,6.4604297,75.10657
2.0242483e-09,1.2618558,7.280501,76.894684
2.174527e-09,1.2336545,6.5161514,73.19753
1.478542e-09,1.2001677,7.5357447,78.171135
3.0188831e-09,1.1769301,7.8240547,74.22487
1.8698039e-09,1.2303293,7.427303,70.569435
2.592194e-09,1.178812,7.137971,70.07557
2.6567746e-09,1.1207322,7.7214694,74.66908
2.6374958e-09,1.1434307,6.3370705,71.990715
3.4665548e-09,1.233476,7.132,75.67657
1.8837618e-09,1.1519594,7.9080296,67.7026
2.0133128e-09,1.1281643,7.5084157,70.73492
1.978993e-09,1.15029,6.6753907,78.9447
1.9046145e-09,1.1281813,7.479839,70.50981
2.9143652e-09,1.085931,6.452369,74.14904
3.5424583e-10,1.2249902,7.806498,68.68342
1.9981974e-09,1.1804388,7.5876293,78.18404
1.1595735e-09,1.2227322,6.356756,77.269135
1.900871e-09,1.2043494,8.283128,76.489235
5.6226024e-10,1.1796261,5.77831,72.96038
4.0015076e-09,1.2077641,6.810343,65.42956
1.4133982e-09,1.2263381,8.073369,68.92408
2.073317e-09,1.1323577,7.5414553,77.75529
1.7809476e-09,1.154406,7.078821,76.31285
1.6235499e-09,1.3004402,7.480583,74.380035
1.8224321e-09,1.1989995,7.4629183,76.36616
2.7030518e-09,1.2489675,8.002077,84.0191
3.5700474e-09,1.1270199,7.231091,73.84894
2.128827e-09,1.2474124,7.37248,70.42696
2.0069426e-09,1.1188874,7.4575267,68.91265
2.9419749e-09,1.1578659,7.3796306,73.002846
2.1571538e-09,1.141804,7.3882036,62.952477
2.27159e-09,1.1827874,7.474578,88.388954
1.4443813e-09,1.2158014,6.9936037,67.784325
1.5347541e-09,1.1414189,7.5555716,74.60144
1.5886047e-09,1.1526991,7.1293945,75.00153
2.1873892e-09,1.1292529,6.531171,69.89624
2.0676711e-09,1.1673616,6.858068,69.68563
1.3979198e-09,1.2327067,6.97259,71.6656
2.5636e-09,1.1115725,6.3733773,72.831184
2.1376978e-10,1.2897018,7.2759995,72.14542
3.5387762e-09,1.1865433,5.958991,75.76679
2.0353266e-09,1.1864499,6.9929237,77.24826
2.4253182e-09,1.1997676,6.6388626,73.55743
1.919381e-09,1.1798664,6.717296,66.3945
2.4642888e-09,1.1806427,6.975663,72.86051
3.0704586e-09,1.2476087,6.426769,80.54973
1.5906576e-09,1.1445458,7.7084985,73.07276
2.58772e-09,1.1875869,7.548478,74.96875
1.963916e-09,1.2407651,7.505726,68.52272
2.3884437e-09,1.191124,6.37974,70.80473
-2.5349582e-11,1.226856,7.626407,73.670494
2.4587437e-09,1.225859,6.6704926,75.49923
1.9211301e-09,1.2596734,6.9754395,71.02062
2.1486837e-09,1.2579947,7.579806,81.52521
1.8170887e-09,1.1900026,7.197063,75.5026
1.8313139e-09,1.2444109,7.265353,77.92259
4.424908e-10,1.1518589,6.907316,71.40233
2.8294926e-09,1.2472421,6.979012,83.45337
8.652848e-10,1.2523719,6.491101,71.74691
1.3660638e-09,1.107994,8.580637,70.587296
2.037656e-09,1.1673912,7.7391396,74.025955
2.7378395e-09,1.1554558,7.0370603,74.40929
2.7714244e-09,1.1811162,6.8905077,80.000015
2.463726e-09,1.2734296,7.383934,83.51185
1.4841449e-09,1.2051048,7.5246677,78.91394
1.4793657e-09,1.138819,7.996231,71.455696
3.3678609e-09,1.1503016,6.9213223,77.88031
1.2399446e-09,1.3013419,7.402234,75.22558
2.093862e-09,1.1426147,6.613188,74.626526
2.1723312e-09,1.1571342,7.3560853,73.75995
1.4804871e-09,1.1538714,6.8922405,64.89978
1.1728737e-09,1.1571716,6.285333,63.059917
1.5395629e-09,1.2002244,6.928753,77.79599
1.7558252e-09,1.2370822,7.1050324,73.89275
1.5393925e-09,1.2703434,7.245431,71.952095
3.6107808e-09,1.2126527,6.625669,76.972244
1.5938942e-09,1.2433546,7.530809,70.79731
1.9862276e-09,1.1730148,6.9022274,73.667435
1.511348e-09,1.2231449,7.0395136,77.71654
1.6572566e-09,1.1994917,6.80513,64.95112
2.7691756e-09,1.1650685,6.984952,74.56193
1.7667997e-09,1.2576301,7.4009385,62.70403
2.302398e-10,1.169111,7.3767304,71.306046
5.6889893e-10,1.1670488,7.8587303,77.86439
1.3500855e-09,1.2358209,7.8854904,76.99385
1.7025833e-09,1.1814947,6.9370217,71.47918
2.4462024e-09,1.2342588,6.9728665,64.03704
2.4091005e-09,1.1537246,7.1710396,70.018745
2.2380018e-09,1.2719917,7.0695066,73.02384
2.427349e-09,1.2746589,7.036489,79.26278
1.9158826e-09,1.1925834,8.297939,70.81949
3.0322818e-09,1.202451,7.901984,75.37347
1.7196156e-09,1.1951349,7.0139556,74.068474
1.5433882e-09,1.174937,7.129617,72.19791
2.2751276e-09,1.1468756,8.30888,73.431274
2.6147136e-09,1.209869,7.5727854,75.55511
3.2648446e-09,1.1761003,7.4794765,66.10786
8.6402213e-10,1.1607019,7.2474475,75.282745
1.6085303e-09,1.1707593,6.8002143,71.6169
1.8229823e-09,1.3461134,7.071713,65.28326
9.945381e-10,1.1378614,7.3908935,73.03374
3.2595742e-09,1.1856847,7.4338927,71.142006
1.2594702e-09,1.2413874,8.275216,64.15333
2.521119e-09,1.242262,7.4497137,78.44019
2.0706246e-09,1.2449125,6.9020844,72.60339
1.97415e-09,1.2203614,6.481854,67.458466
4.613349e-10,1.2053113,6.964057,79.878174
2.2244344e-09,1.1859958,8.129976,60.4897
1.283836e-09,1.1557406,7.1475124,73.70209
3.5410412e-09,1.2776947,7.9426455,65.586365
1.9125657e-09,1.2139918,7.5363865,65.542915
1.5524599e-09,1.1344315,7.676677,76.99153
1.6642453e-09,1.1727026,7.5227785,68.47143
1.0555872e-09,1.1486628,7.0592318,72.092964
2.227768e-09,1.2083127,8.485543,70.61694
1.2093894e-09,1.2492805,6.881556,75.32907
1.091579e-09,1.2107211,7.063069,77.02215
4.714218e-10,1.2464345,6.451354,81.66205
2.7560365e-09,1.1856449,7.3878317,82.80102
7.3559336e-10,1.1435091,6.513836,70.795586
2.5373927e-09,1.237676,7.5085545,78.51258
2.5267626e-09,1.198894,6.960038,75.68678
2.085183e-09,1.2011713,8.003031,69.48506
2.0005775e-09,1.1483808,6.358257,66.77363
2.2149877e-09,1.1783832,7.2286725,69.051216
2.858532e-09,1.2472568,7.018518,83.890015
1.6190433e-09,1.2526685,7.335494,70.19898
2.3099165e-09,1.2737305,6.681039,73.40356
2.6855156e-09,1.0699232,7.0196314,65.48832
1.6370623e-09,1.160945,8.15495,67.99339
1.4379387e-09,1.1986929,7.5725274,75.93231
2.1855744e-09,1.1483623,7.193487,72.80761
1.4717195e-09,1.2392608,6.999119,77.18649
1.8344972e-09,1.1767504,8.099235,81.828
1.4108783e-09,1.1412015,7.1304955,79.73677
2.2246622e-09,1.210735,7.288555,77.41178
1.0628075e-09,1.2398368,6.2583823,77.5538
2.2440838e-09,1.1786529,7.124,82.164795
1.8208822e-09,1.2471445,6.7794175,76.87604
1.6773246e-09,1.2270832,6.8730264,74.75344
2.5533677e-09,1.2004781,7.4148965,77.66408
1.0245258e-09,1.2529681,6.9893703,67.81843
2.2447455e-09,1.1646696,6.8447375,78.5221
1.935493e-09,1.1325657,7.8459606,80.71073
1.346778e-09,1.2138301,6.6854095,73.130806
1.0538077e-09,1.1251315,6.5124793,70.2504
1.5274174e-09,1.3131403,7.4369736,74.97426
2.0012076e-09,1.1840287,7.6941323,73.6291
2.1527276e-09,1.1842726,7.894046,74.108215
2.4985691e-09,1.2263305,7.4367237,72.999535
1.9762956e-09,1.2316573,6.6363688,84.73905
1.659171e-09,1.1603,6.8112655,73.70835
8.2330304e-10,1.1558851,7.2877216,82.734985
3.530785e-09,1.281123,6.7339296,66.78588
2.2673756e-09,1.3019776,8.138581,68.37726
6.612847e-10,1.201892,8.12314,70.31645
2.4052729e-09,1.2802845,7.714544,74.29749
1.3165369e-09,1.224196,6.546283,81.217384
2.29954e-09,1.1393607,5.9489884,72.3763
2.8623601e-09,1.2489076,7.0464873,77.370346
2.288659e-09,1.1748838,7.288267,84.93715
3.5922907e-09,1.203637,7.742062,78.45255
1.3096636e-09,1.0992367,6.719224,70.72863
2.6790827e-09,1.1543486,7.2871094,78.968796
2.1859674e-09,1.131838,7.3730564,76.61746
1.4054291e-09,1.247833,7.5592117,72.96239
2.4150362e-09,1.2466182,7.3090935,72.770256
1.0510373e-09,1.2284207,7.490909,73.27769
2.8326126e-09,1.2136383,7.456687,72.58835
2.445101e-09,1.2485695,7.0284324,79.62274
2.2717523e-09,1.136281,6.908437,68.13637
2.4614606e-09,1.2456958,6.7483287,79.76718
2.521987e-09,1.1703327,7.2909064,74.61831
1.4867775e-09,1.1824448,8.033997,82.8504
1.156846e-09,1.1691506,7.630484,70.661446
1.6261802e-09,1.231902,6.905585,80.00338
3.3247494e-09,1.1319313,7.2891116,69.25292
2.206407e-09,1.2284913,7.3318024,75.17235
2.7826756e-09,1.2785401,7.4934397,81.45527
1.2175929e-09,1.316166,6.717014,76.66451
2.0871032e-09,1.3325379,7.346476,78.108406
1.7337475e-09,1.1718318,7.899536,75.77995
2.3785351e-09,1.1565484,6.975799,71.809586
1.5129467e-09,1.1744264,7.2929873,79.809204
2.5263824e-09,1.2286749,7.6320605,71.09281
2.1143793e-09,1.1943187,6.938975,68.40278
8.1923734e-10,1.1709838,7.0835886,69.679375
2.2395574e-09,1.2103593,6.5020103,69.174934
2.2776692e-09,1.2267249,7.202362,76.035065
2.2628337e-09,1.1511456,7.416159,72.82564
3.4101966e-09,1.2163352,7.4933486,70.68681
-7.749196e-11,1.2258651,7.6322417,78.95324
2.3712265e-09,1.2076466,6.9506016,72.78581
2.373357e-09,1.2056953,7.329836,73.851006
3.0800762e-09,1.180677,7.3489943,69.273285
1.5519647e-09,1.1656613,7.5065236,75.9862
2.607527e-09,1.2084277,7.797323,66.36213
1.455773e-09,1.2329024,6.513275,78.17311
3.5488765e-09,1.2611457,6.7743993,70.888374
3.2170846e-09,1.1594238,7.529699,69.94832
3.1158962e-09,1.1885481,7.522172,73.32976
2.833091e-09,1.1875658,7.5825095,85.15135
3.0329155e-09,1.2211493,7.5768247,68.53758
1.8551406e-09,1.3070228,6.931508,76.387825
2.5667686e-09,1.1779958,8.202198,87.25404
1.5481165e-09,1.1977212,7.099388,66.702286
2.6902516e-09,1.1796587,7.123495,68.70391
2.7035125e-09,1.1557859,6.9670653,67.52202
2.1088618e-09,1.2073306,7.326379,72.90202
2.2955613e-09,1.135999,6.458387,73.14561
1.566503e-09,1.183521,6.822751,78.514275
2.5707299e-09,1.144492,7.3695083,75.74013
9.779823e-10,1.158856,6.6339035,70.576256
2.3135098e-09,1.2620754,7.3386726,74.160034
2.4682896e-09,1.261951,8.242644,77.031136
2.8165885e-09,1.2274053,7.708072,72.7614
2.168082e-09,1.1837049,7.5235777,67.73779
1.0787481e-09,1.275164,7.2073045,78.30401
1.9746025e-09,1.2267005,8.153975,73.721115
2.4523659e-09,1.2352968,7.4642305,67.952156
1.5495905e-09,1.1920481,6.3902984,69.16844
2.345241e-09,1.1467264,7.1364417,74.58734
2.0222608e-09,1.1689824,7.0678906,77.729225
1.1914827e-09,1.2239901,7.2665005,78.161835
1.996762e-09,1.0939795,7.7795877,70.34135
2.4988143e-09,1.1515546,7.9838843,75.26841
2.2031088e-09,1.1872864,6.8676906,69.190895
2.275389e-09,1.2020733,6.9312615,71.34023
1.1115424e-09,1.206297,6.350781,79.23959
1.8873203e-09,1.1638392,7.930857,74.13958
2.6340272e-09,1.2133154,7.279647,80.35403
1.682336e-09,1.0926263,6.8424063,75.47565
2.3660482e-09,1.2468204,7.319213,72.75255
1.2979794e-09,1.14311,7.4242997,55.92435
1.7374397e-09,1.1660458,6.858415,83.257256
2.2696076e-09,1.2467387,6.6738353,73.65326
2.5480813e-09,1.1958781,6.7846327,77.86029
